,Unnamed: 0,Unnamed: 0.1,vendor_name,Trip_Pickup_DateTime,Trip_Dropoff_DateTime,Passenger_Count,Trip_Distance,Start_Lon,Start_Lat,Rate_Code,store_and_forward,End_Lon,End_Lat,Payment_Type,Fare_Amt,surcharge,mta_tax,Tip_Amt,Tolls_Amt,Total_Amt
124877,126990,3687228,VTS,2009-01-15 12:00:00,2009-01-15 12:05:00,2,0.55,-73.988102,40.723973,,,-73.995705,40.728062,CASH,4.5,0.0,,0.0,0.0,4.5
202721,206088,5978352,VTS,2009-01-15 12:00:00,2009-01-15 12:11:00,1,3.55,-73.961005,40.76536,,,-73.909912,40.752888,CASH,10.5,0.0,,0.0,0.0,10.5
173116,176002,5108385,VTS,2009-01-15 12:00:00,2009-01-15 12:16:00,1,1.84,-73.988397,40.768822,,,-73.97377799999998,40.751855,CASH,9.7,0.0,,0.0,0.0,9.7
142381,144800,4201098,VTS,2009-01-15 12:00:00,2009-01-15 12:06:00,1,0.9399999999999998,-73.98438,40.774872,,,-73.97443199999998,40.78304,CASH,4.9,0.0,,0.0,0.0,4.9
36900,37531,1082376,VTS,2009-01-15 12:00:00,2009-01-15 12:21:00,1,17.49,-73.994618,40.743757,,,-73.789687,40.647063,Credit,45.0,0.0,,9.0,4.15,58.15
18873,19185,554303,VTS,2009-01-15 12:00:00,2009-01-15 12:08:00,1,1.04,-74.034,40.803303,,,-73.98918999999998,40.751068,CASH,6.1,0.0,,0.0,0.0,6.1
329013,334528,9699353,VTS,2009-01-15 12:00:00,2009-01-15 12:06:00,5,0.67,-73.967937,40.768538,,,-73.974422,40.761948,CASH,4.5,0.0,,0.0,0.0,4.5
226284,230050,6675833,VTS,2009-01-15 12:00:00,2009-01-15 12:12:00,1,1.18,-73.97610199999998,40.740428,,,-73.992777,40.740607,CASH,7.7,0.0,,0.0,0.0,7.7
214444,218002,6324952,VTS,2009-01-15 12:00:00,2009-01-15 12:13:00,2,2.12,-73.979085,40.777405,,,-73.95031299999998,40.771147,CASH,9.3,0.0,,0.0,0.0,9.3
282021,286751,8320769,VTS,2009-01-15 12:00:00,2009-01-15 12:10:00,1,1.1,-73.979037,40.760853,,,-73.967022,40.76993,CASH,6.9,0.0,,0.0,0.0,6.9
115412,117380,3412199,VTS,2009-01-15 12:00:00,2009-01-15 12:09:00,5,1.53,-73.989153,40.747918,,,-73.98326199999998,40.761758,CASH,6.9,0.0,,0.0,0.0,6.9
68671,69856,2023669,VTS,2009-01-15 12:00:00,2009-01-15 12:16:00,5,2.37,-73.954003,40.781715,,,-73.98392699999998,40.774473,Credit,9.7,0.0,,2.0,0.0,11.7
452148,459741,13320800,VTS,2009-01-15 12:00:00,2009-01-15 12:05:00,1,1.02,-73.96837499999998,40.791703,,,-73.978733,40.783162,CASH,5.3,0.0,,0.0,0.0,5.3
296758,301740,8755993,VTS,2009-01-15 12:00:00,2009-01-15 12:19:00,1,3.52,-74.011267,40.703703,,,-74.002955,40.739932,CASH,13.3,0.0,,0.0,0.0,13.3
280924,285636,8288429,VTS,2009-01-15 12:00:00,2009-01-15 12:24:00,1,16.11,-73.979253,40.75786,,,-73.786495,40.638957,CASH,45.0,0.0,,0.0,0.0,45.0
232895,236785,6868755,VTS,2009-01-15 12:00:00,2009-01-15 12:04:00,1,1.0,-73.96155799999998,40.756345,,,-73.974507,40.753123,CASH,4.9,0.0,,0.0,0.0,4.9
96437,98090,2847331,VTS,2009-01-15 12:00:00,2009-01-15 12:06:00,1,0.97,-73.946438,40.777198,,,-73.957502,40.772288,CASH,5.3,0.0,,0.0,0.0,5.3
411524,418411,12130347,VTS,2009-01-15 12:00:00,2009-01-15 12:06:00,1,0.6099999999999999,-74.004298,40.713645,,,-74.008913,40.708648,CASH,4.9,0.0,,0.0,0.0,4.9
353513,359481,10418337,VTS,2009-01-15 12:00:00,2009-01-15 12:15:00,5,2.49,-73.991085,40.73331,,,-73.991085,40.73331,CASH,10.5,0.0,,0.0,0.0,10.5
113828,115767,3364179,VTS,2009-01-15 12:00:00,2009-01-15 12:17:00,1,6.81,-74.00409299999998,40.707863,,,-73.948355,40.778262,Credit,18.5,0.0,,2.0,0.0,20.5
160630,163311,4732330,VTS,2009-01-15 12:00:00,2009-01-15 12:03:00,1,0.37,-73.97707,40.764155,,,-73.983152,40.766688,CASH,3.7,0.0,,0.0,0.0,3.7
475306,483310,14003686,VTS,2009-01-15 12:00:00,2009-01-15 11:57:00,2,0.63,-73.977045,40.755417,,,-73.977073,40.762515,Credit,4.9,0.0,,1.0,0.0,5.9
398785,405484,11760218,VTS,2009-01-15 12:00:00,2009-01-15 12:09:00,5,0.98,-73.958877,40.768177,,,-73.966977,40.767103,CASH,5.7,0.0,,0.0,0.0,5.7
134198,136477,3964508,VTS,2009-01-15 12:00:00,2009-01-15 12:07:00,1,1.53,-73.97647,40.775637,,,-73.963775,40.774063,CASH,6.5,0.0,,0.0,0.0,6.5
359358,365398,10591861,CMT,2009-01-15 12:00:02,2009-01-15 12:05:44,1,1.4,-73.97712799999998,40.74698,,,-73.975244,40.733032,Cash,6.1,0.0,,0.0,0.0,6.1
356229,362229,10500038,CMT,2009-01-15 12:00:02,2009-01-15 12:36:45,1,18.7,-73.785988,40.639538,,,-73.982079,40.776241,Cash,45.0,0.0,,0.0,0.0,45.0
148844,151363,4391089,CMT,2009-01-15 12:00:03,2009-01-15 12:04:48,1,0.6999999999999998,-73.978667,40.756219,,,-73.98542899999998,40.748175,Cash,4.9,0.0,,0.0,0.0,4.9
71524,72752,2107962,CMT,2009-01-15 12:00:03,2009-01-15 12:11:15,1,1.8,-73.96021899999998,40.769629,,,-73.952206,40.789812,Cash,7.7,0.0,,0.0,0.0,7.7
339650,345357,10016021,CMT,2009-01-15 12:00:06,2009-01-15 12:10:50,1,1.3,-73.96765399999998,40.787689,,,-73.983688,40.779388,Credit,7.7,0.0,,1.54,0.0,9.24
305529,310683,9016063,DDS,2009-01-15 12:00:07,2009-01-15 12:10:23,2,1.0,-73.964554,40.75707,,,-73.974883,40.756621,CASH,6.5,0.0,,0.0,0.0,6.5
78171,79518,2305754,CMT,2009-01-15 12:00:07,2009-01-15 12:10:42,1,0.8,-73.975482,40.745427,,,-73.988044,40.745776,Cash,6.9,0.0,,0.0,0.0,6.9
71229,72453,2098986,DDS,2009-01-15 12:00:08,2009-01-15 12:07:15,2,0.6999999999999998,-73.971874,40.76211,,,-73.973556,40.754738,CASH,5.3,0.0,,0.0,0.0,5.3
121773,123833,3597067,CMT,2009-01-15 12:00:09,2009-01-15 12:07:27,1,1.2,-73.968822,40.758342,,,-73.954789,40.76533,Cash,6.1,0.0,,0.0,0.0,6.1
121965,124030,3601800,CMT,2009-01-15 12:00:09,2009-01-15 12:09:10,2,2.4,-73.96224999999998,40.778869,,,-73.984618,40.761196,Credit,8.099999999999998,0.0,,2.02,0.0,10.12
447772,455304,13193890,CMT,2009-01-15 12:00:09,2009-01-15 12:08:47,1,1.9,-73.96675,40.804463,,,-73.983886,40.780666,Cash,7.3,0.0,,0.0,0.0,7.3
447766,455298,13193879,CMT,2009-01-15 12:00:10,2009-01-15 12:04:22,1,1.2,-73.96165,40.800824,,,-73.97296299999998,40.786824,Cash,4.9,0.0,,0.0,0.0,4.9
428865,436056,12638189,CMT,2009-01-15 12:00:10,2009-01-15 12:10:53,1,1.4,-73.96706899999998,40.763349,,,-73.962074,40.779358,Cash,7.3,0.0,,0.0,0.0,7.3
2714,2753,77520,CMT,2009-01-15 12:00:10,2009-01-15 12:04:38,1,0.8999999999999999,-74.00310299999998,40.733203,,,-74.002536,40.739913,Cash,4.5,0.0,,0.0,0.0,4.5
202513,205875,5972180,CMT,2009-01-15 12:00:10,2009-01-15 12:29:07,1,4.2,-73.98969099999998,40.738292,,,-73.949487,40.776034,Cash,16.9,0.0,,0.0,0.0,16.9
436497,443829,12863748,CMT,2009-01-15 12:00:10,2009-01-15 12:15:58,1,1.1,-73.976006,40.76034,,,-73.971365,40.751792,Credit,8.9,0.0,,1.33,0.0,10.23
146593,149073,4322342,DDS,2009-01-15 12:00:11,2009-01-15 12:07:39,1,1.3,-73.969695,40.797753,,,-73.975806,40.781447,CASH,6.1,0.0,,0.0,0.0,6.1
446263,453775,13151497,DDS,2009-01-15 12:00:11,2009-01-15 12:17:29,1,3.4,-74.015011,40.717337,,,-73.99132299999998,40.75506,CREDIT,10.9,0.0,,1.0,0.0,11.9
446075,453585,13145783,CMT,2009-01-15 12:00:11,2009-01-15 12:06:57,1,1.3,-73.981481,40.746661,,,-73.98475399999998,40.73252,Cash,5.7,0.0,,0.0,0.0,5.7
244354,248428,7207952,CMT,2009-01-15 12:00:11,2009-01-15 12:06:18,1,0.6999999999999998,-73.990125,40.732612,,,-73.984969,40.739532,Credit,5.3,0.0,,2.5,0.0,7.8
426164,433306,12559404,DDS,2009-01-15 12:00:11,2009-01-15 12:13:46,2,1.8,-73.96491,40.757123,,,-73.98383699999998,40.737374,CASH,8.5,0.0,,0.0,0.0,8.5
326244,331728,9617605,DDS,2009-01-15 12:00:12,2009-01-15 12:33:42,2,2.9,-73.99643899999998,40.725714,,,-73.98563699999998,40.75567,CREDIT,17.3,0.0,,1.0,0.0,18.3
392781,399385,11582885,CMT,2009-01-15 12:00:13,2009-01-15 12:08:03,1,1.3,-73.985742,40.741168,,,-73.972032,40.754526,Credit,6.5,0.0,,1.3,0.0,7.8
232635,236518,6859506,CMT,2009-01-15 12:00:13,2009-01-15 12:10:12,2,1.6,-73.974396,40.762643,,,-73.99318499999998,40.751886,Cash,7.3,0.0,,0.0,0.0,7.3
331428,336975,9771895,CMT,2009-01-15 12:00:13,2009-01-15 12:09:22,2,1.4,-73.98237,40.774129,,,-73.96827299999998,40.760261,Cash,6.9,0.0,,0.0,0.0,6.9
22069,22431,647112,CMT,2009-01-15 12:00:13,2009-01-15 12:07:43,1,1.2,-73.97227499999998,40.756513,,,-73.984723,40.74262,Cash,6.1,0.0,,0.0,0.0,6.1
88652,90169,2615267,DDS,2009-01-15 12:00:13,2009-01-15 12:15:42,2,1.5,-73.968439,40.75881,,,-73.979905,40.744746,CREDIT,8.5,0.0,,1.7,0.0,10.2
269391,273902,7944556,CMT,2009-01-15 12:00:14,2009-01-15 12:15:46,2,2.5,-73.978789,40.787747,,,-73.98484399999998,40.759884,Credit,10.5,0.0,,1.0,0.0,11.5
406935,413764,11999174,DDS,2009-01-15 12:00:14,2009-01-15 12:03:06,1,0.5999999999999999,-73.97644599999998,40.742307,,,-73.970927,40.747419,CASH,3.7,0.0,,0.0,0.0,3.7
169892,172724,5010904,CMT,2009-01-15 12:00:14,2009-01-15 12:24:40,1,3.9,-73.95762,40.785422,,,-73.99520599999998,40.73878,Cash,14.9,0.0,,0.0,0.0,14.9
379432,385793,11184896,CMT,2009-01-15 12:00:14,2009-01-15 12:33:35,2,12.3,-73.9567,40.764543,,,-73.81238999999998,40.708632,Credit,30.9,0.0,,0.0,0.0,30.9
297606,302599,8779761,CMT,2009-01-15 12:00:15,2009-01-15 12:11:43,1,1.3,-73.988488,40.769,,,-73.978137,40.756684,Cash,7.7,0.0,,0.0,0.0,7.7
11797,11975,344003,CMT,2009-01-15 12:00:16,2009-01-15 12:08:43,1,1.0,-73.981734,40.755405,,,-73.972734,40.764611,Cash,6.1,0.0,,0.0,0.0,6.1
369634,375845,10893930,DDS,2009-01-15 12:00:16,2009-01-15 12:11:34,2,1.3,-73.992697,40.748083,,,-74.004896,40.735311,CASH,6.9,0.0,,0.0,0.0,6.9
149740,152273,4416934,CMT,2009-01-15 12:00:16,2009-01-15 12:04:47,2,0.6999999999999998,-73.98010499999998,40.750785,,,-73.990908,40.750911,Cash,4.5,0.0,,0.0,0.0,4.5
470106,478027,13847560,CMT,2009-01-15 12:00:16,2009-01-15 12:09:11,1,1.4,-73.965278,40.763027,,,-73.959945,40.779367,Cash,6.9,0.0,,0.0,0.0,6.9
387830,394354,11435264,CMT,2009-01-15 12:00:17,2009-01-15 12:09:36,2,1.4,-73.98130399999998,40.764094,,,-73.967843,40.751386,Cash,6.9,0.0,,0.0,0.0,6.9
291233,296134,8591437,CMT,2009-01-15 12:00:17,2009-01-15 12:07:05,1,0.2999999999999999,-73.98141599999998,40.758918,,,-73.97634499999998,40.758137,Cash,4.9,0.0,,0.0,0.0,4.9
51556,52447,1514667,CMT,2009-01-15 12:00:17,2009-01-15 12:06:09,1,0.8999999999999999,-73.98525499999998,40.759462,,,-73.985754,40.747214,Cash,5.3,0.0,,0.0,0.0,5.3
157444,160072,4638453,CMT,2009-01-15 12:00:18,2009-01-15 12:07:04,1,1.3,-73.95589099999998,40.78189,,,-73.968379,40.764617,Cash,6.1,0.0,,0.0,0.0,6.1
165358,168114,4872532,CMT,2009-01-15 12:00:19,2009-01-15 12:19:51,1,3.1,-73.950553,40.770964,,,-73.98508099999998,40.760335,Cash,12.1,0.0,,0.0,0.0,12.1
474452,482444,13978590,CMT,2009-01-15 12:00:19,2009-01-15 12:05:36,1,0.8999999999999999,-73.994971,40.755183,,,-74.00548399999998,40.748306,Cash,4.9,0.0,,0.0,0.0,4.9
167066,169853,4925154,CMT,2009-01-15 12:00:19,2009-01-15 12:15:26,1,1.7,-73.974067,40.750492,,,-73.99150899999998,40.759658,Credit,8.9,0.0,,2.22,0.0,11.12
139573,141948,4118949,CMT,2009-01-15 12:00:20,2009-01-15 12:17:36,1,4.3,-74.000765,40.762113,,,-73.997595,40.715342,Cash,12.9,0.0,,0.0,0.0,12.9
60276,61327,1777332,DDS,2009-01-15 12:00:20,2009-01-15 12:04:26,1,0.8,-73.98236799999998,40.731436,,,-73.974788,40.741858,CASH,4.1,0.0,,0.0,0.0,4.1
59377,60411,1753058,CMT,2009-01-15 12:00:20,2009-01-15 12:13:00,1,1.6,-73.969656,40.756661,,,-73.989892,40.757075,Credit,8.5,0.0,,0.0,0.0,8.5
412625,419532,12162176,CMT,2009-01-15 12:00:21,2009-01-15 12:14:34,1,2.4,-73.974226,40.755485,,,-73.98298699999998,40.777533,Cash,9.7,0.0,,0.0,0.0,9.7
20726,21063,606781,CMT,2009-01-15 12:00:21,2009-01-15 12:04:19,1,0.6999999999999998,-73.9888,40.769191,,,-73.983462,40.762547,Cash,4.5,0.0,,0.0,0.0,4.5
183161,186218,5399932,CMT,2009-01-15 12:00:21,2009-01-15 12:10:39,1,1.3,-73.97147699999998,40.754673,,,-73.959849,40.77191,Cash,7.3,0.0,,0.0,0.0,7.3
363008,369105,10699936,CMT,2009-01-15 12:00:22,2009-01-15 12:08:51,1,1.9,-73.970402,40.784101,,,-73.96031,40.806446,Credit,7.3,0.0,,1.09,0.0,8.39
335629,341259,9895607,CMT,2009-01-15 12:00:22,2009-01-15 12:11:18,1,1.4,-73.96802499999998,40.771034,,,-73.96183999999998,40.75979,Cash,7.3,0.0,,0.0,0.0,7.3
98236,99918,2900092,CMT,2009-01-15 12:00:22,2009-01-15 12:26:28,1,3.2,-73.991014,40.755866,,,-74.00426199999998,40.72192,Cash,13.7,0.0,,0.0,0.0,13.7
99208,100903,2929424,CMT,2009-01-15 12:00:22,2009-01-15 12:07:57,1,0.8,-73.98137199999998,40.780905,,,-73.97851099999998,40.772677,Credit,5.7,0.0,,1.3,0.0,7.0
319031,324405,9409574,CMT,2009-01-15 12:00:23,2009-01-15 12:08:30,1,0.6999999999999998,-73.97289499999998,40.76241,,,-73.972132,40.754271,Cash,5.7,0.0,,0.0,0.0,5.7
206172,209597,6079431,CMT,2009-01-15 12:00:24,2009-01-15 12:08:21,1,1.4,-73.963182,40.794259,,,-73.979167,40.783299,Cash,6.5,0.0,,0.0,0.0,6.5
125761,127890,3714073,CMT,2009-01-15 12:00:25,2009-01-15 12:07:45,1,0.5,-73.981683,40.736762,,,-73.98429799999998,40.739376,Cash,5.3,0.0,,0.0,0.0,5.3
352583,358529,10392160,DDS,2009-01-15 12:00:25,2009-01-15 12:25:37,1,4.2,-73.94555599999998,40.77438,,,-73.996037,40.753625,CASH,15.3,0.0,,0.0,0.0,15.3
408665,415513,12049352,CMT,2009-01-15 12:00:25,2009-01-15 12:12:10,1,1.6,-74.005255,40.718845,,,-73.994291,40.740833,Credit,8.099999999999998,0.0,,1.0,0.0,9.1
418031,425041,12320440,CMT,2009-01-15 12:00:26,2009-01-15 12:16:27,1,7.1,-74.01014399999998,40.720696,,,-73.974225,40.756346,Credit,18.1,0.0,,2.71,0.0,20.81
444279,451746,13094504,CMT,2009-01-15 12:00:26,2009-01-15 12:12:12,2,2.0,-73.976608,40.775316,,,-73.990916,40.750594,Cash,8.5,0.0,,0.0,0.0,8.5
459933,467659,13549835,CMT,2009-01-15 12:00:26,2009-01-15 12:15:20,1,2.5,-73.98326199999998,40.771192,,,-73.954227,40.77895,Credit,10.5,0.0,,1.0,0.0,11.5
73806,75083,2177004,CMT,2009-01-15 12:00:26,2009-01-15 12:06:53,1,0.5999999999999999,-73.963892,40.756777,,,-73.956567,40.762671,Cash,5.3,0.0,,0.0,0.0,5.3
192068,195254,5663073,CMT,2009-01-15 12:00:26,2009-01-15 12:09:16,1,1.1,-73.979569,40.752497,,,-73.975142,40.765157,Cash,6.5,0.0,,0.0,0.0,6.5
253727,257973,7483447,CMT,2009-01-15 12:00:26,2009-01-15 12:03:34,1,0.5999999999999999,-74.00957699999998,40.699983,,,-74.01519299999998,40.708392,Credit,3.7,0.0,,0.7399999999999999,0.0,4.44
320946,326346,9463177,DDS,2009-01-15 12:00:27,2009-01-15 12:15:31,1,2.3,-73.95496,40.765608,,,-73.98509199999998,40.760944,CREDIT,9.3,0.0,,1.0,0.0,10.3
234209,238111,6907769,CMT,2009-01-15 12:00:27,2009-01-15 12:20:04,1,3.5,-73.967291,40.761269,,,-73.97120099999998,40.798226,Cash,12.5,0.0,,0.0,0.0,12.5
109287,111150,3229502,DDS,2009-01-15 12:00:28,2009-01-15 12:07:04,2,0.5999999999999999,-73.96581,40.768532,,,-73.97225299999998,40.759635,CASH,4.9,0.0,,0.0,0.0,4.9
69428,70621,2046225,CMT,2009-01-15 12:00:28,2009-01-15 12:24:15,1,7.4,-73.991316,40.750086,,,-73.988532,40.69336,Cash,20.1,0.0,,0.0,0.0,20.1
442934,450379,13052578,CMT,2009-01-15 12:00:28,2009-01-15 12:19:28,1,9.2,-73.955382,40.787717,,,-73.992261,40.697306,Cash,22.5,0.0,,0.0,0.0,22.5
155665,158274,4587976,CMT,2009-01-15 12:00:28,2009-01-15 12:02:05,1,0.4,-73.992981,40.757881,,,-73.996288,40.753505,Cash,3.3,0.0,,0.0,0.0,3.3
429903,437111,12670064,CMT,2009-01-15 12:00:28,2009-01-15 12:03:16,1,0.2,-73.97739099999998,40.763806,,,-73.974947,40.761795,Cash,3.7,0.0,,0.0,0.0,3.7
86144,87621,2539962,CMT,2009-01-15 12:00:29,2009-01-15 12:19:30,1,6.4,-74.01286299999998,40.706677,,,-73.956351,40.763808,Cash,18.1,0.0,,0.0,0.0,18.1
156078,158691,4601602,CMT,2009-01-15 12:00:29,2009-01-15 12:03:07,1,0.5,-73.95811399999998,40.725043,,,-73.95811399999998,40.725043,Cash,3.7,0.0,,0.0,0.0,3.7
258747,263074,7631967,CMT,2009-01-15 12:00:30,2009-01-15 12:09:38,2,1.8,-73.98984699999998,40.752233,,,-74.00374999999998,40.729985,Credit,7.3,0.0,,1.46,0.0,8.76
262320,266697,7735771,DDS,2009-01-15 12:00:30,2009-01-15 12:12:30,1,1.6,-73.951786,40.766451,,,-73.973793,40.763258,CASH,8.099999999999998,0.0,,0.0,0.0,8.099999999999998
412509,419413,12159215,CMT,2009-01-15 12:00:30,2009-01-15 12:26:05,1,4.4,-73.960842,40.807001,,,-73.991257,40.750059,Cash,16.1,0.0,,0.0,0.0,16.1
440506,447908,12983062,CMT,2009-01-15 12:00:30,2009-01-15 12:29:13,1,15.3,-73.832981,40.728295,,,-74.014414,40.714176,Credit,45.0,0.0,,13.0,0.0,58.0
445871,453377,13140372,DDS,2009-01-15 12:00:30,2009-01-15 12:04:29,1,0.4,-73.96517,40.772209,,,-73.95770799999998,40.774344,CASH,4.1,0.0,,0.0,0.0,4.1
404252,411024,11918314,CMT,2009-01-15 12:00:31,2009-01-15 12:13:16,1,1.7,-73.944928,40.779022,,,-73.966189,40.771158,Cash,8.099999999999998,0.0,,0.0,0.0,8.099999999999998
465847,473687,13721927,CMT,2009-01-15 12:00:31,2009-01-15 12:06:28,1,0.8,-73.977492,40.779297,,,-73.984961,40.769065,Cash,4.9,0.0,,0.0,0.0,4.9
396513,403179,11691362,CMT,2009-01-15 12:00:32,2009-01-15 12:06:56,1,1.1,-73.970589,40.798997,,,-73.971985,40.786262,Cash,5.7,0.0,,0.0,0.0,5.7
155448,158051,4583275,CMT,2009-01-15 12:00:32,2009-01-15 12:03:49,1,0.6999999999999998,-73.984254,40.743668,,,-73.97620399999998,40.75212,Cash,4.1,0.0,,0.0,0.0,4.1
378434,384779,11155457,CMT,2009-01-15 12:00:34,2009-01-15 12:07:44,1,0.8999999999999999,-73.986506,40.753347,,,-73.985465,40.762811,Cash,5.7,0.0,,0.0,0.0,5.7
402163,408903,11858299,DDS,2009-01-15 12:00:34,2009-01-15 12:20:58,2,2.7,-73.963015,40.772353,,,-73.993644,40.751455,CREDIT,11.7,0.0,,1.5,0.0,13.2
129197,131377,3814854,CMT,2009-01-15 12:00:35,2009-01-15 12:37:21,2,24.5,-73.781864,40.644827,,,-74.09051499999998,40.593315,Cash,53.3,0.0,,0.0,8.3,61.6
433895,441169,12786445,CMT,2009-01-15 12:00:37,2009-01-15 12:07:44,1,1.2,-73.98463099999998,40.748389,,,-73.995473,40.733653,Cash,5.7,0.0,,0.0,0.0,5.7
417888,424896,12316094,DDS,2009-01-15 12:00:37,2009-01-15 12:20:46,1,11.8,-73.84026,40.725014,,,-73.94569799999998,40.780263,CASH,26.9,0.0,,0.0,0.0,26.9
97850,99527,2890374,CMT,2009-01-15 12:00:37,2009-01-15 12:08:33,1,2.1,-73.98004299999998,40.783607,,,-73.961886,40.810357,Cash,7.7,0.0,,0.0,0.0,7.7
329741,335263,9723159,CMT,2009-01-15 12:00:37,2009-01-15 12:15:55,1,2.8,-73.977897,40.729372,,,-74.009699,40.720081,Cash,10.9,0.0,,0.0,0.0,10.9
329968,335493,9728030,CMT,2009-01-15 12:00:37,2009-01-15 12:12:56,1,1.7,-73.982488,40.763535,,,-73.991895,40.742372,Cash,8.5,0.0,,0.0,0.0,8.5
464606,472422,13683900,CMT,2009-01-15 12:00:38,2009-01-15 12:10:25,1,1.9,-73.985888,40.758794,,,-73.972679,40.780642,Cash,7.7,0.0,,0.0,0.0,7.7
78220,79567,2306377,CMT,2009-01-15 12:00:38,2009-01-15 12:07:57,1,1.6,-73.997957,40.741695,,,-73.994907,40.760312,Cash,6.9,0.0,,0.0,0.0,6.9
145289,147751,4286232,CMT,2009-01-15 12:00:39,2009-01-15 12:09:10,1,0.8999999999999999,-73.97909199999998,40.764827,,,-73.97958,40.754266,Cash,6.1,0.0,,0.0,0.0,6.1
290554,295445,8571205,CMT,2009-01-15 12:00:40,2009-01-15 12:18:25,1,6.1,-73.96337099999998,40.757577,,,-74.00804499999998,40.705242,Credit,17.3,0.0,,2.59,0.0,19.89
328116,333620,9674994,CMT,2009-01-15 12:00:40,2009-01-15 12:06:24,1,1.2,-73.98595,40.722291,,,-73.989766,40.733515,Cash,5.7,0.0,,0.0,0.0,5.7
458160,465853,13497768,CMT,2009-01-15 12:00:40,2009-01-15 12:04:43,3,0.5999999999999999,-73.962908,40.762695,,,-73.971564,40.761887,Cash,4.1,0.0,,0.0,0.0,4.1
234447,238358,6914677,CMT,2009-01-15 12:00:41,2009-01-15 12:11:40,1,1.4,-73.97609,40.758918,,,-73.97467899999998,40.744221,Cash,7.7,0.0,,0.0,0.0,7.7
264620,269045,7804290,CMT,2009-01-15 12:00:42,2009-01-15 12:13:50,1,1.2,-73.97836599999998,40.766533,,,-73.973408,40.753578,Cash,7.7,0.0,,0.0,0.0,7.7
13940,14161,407640,CMT,2009-01-15 12:00:43,2009-01-15 12:09:17,1,2.2,-74.00628,40.704352,,,-74.01049,40.719937,Credit,8.099999999999998,0.0,,1.2,0.0,9.3
394944,401590,11645619,CMT,2009-01-15 12:00:43,2009-01-15 12:14:22,1,1.5,-73.96763799999998,40.803035,,,-73.970045,40.784166,Credit,7.7,0.0,,1.92,0.0,9.62
42370,43098,1243107,CMT,2009-01-15 12:00:43,2009-01-15 12:26:16,1,13.8,-74.010299,40.709582,,,-73.872527,40.774615,Cash,31.3,0.0,,0.0,0.0,31.3
125553,127677,3707167,CMT,2009-01-15 12:00:44,2009-01-15 12:16:25,2,2.9,-73.97473499999998,40.790694,,,-73.981541,40.753908,Cash,10.9,0.0,,0.0,0.0,10.9
318927,324299,9405621,CMT,2009-01-15 12:00:44,2009-01-15 12:07:31,1,1.1,-73.991566,40.769824,,,-73.97889499999998,40.773184,Cash,5.7,0.0,,0.0,0.0,5.7
426115,433256,12558037,DDS,2009-01-15 12:00:44,2009-01-15 12:08:22,1,0.2999999999999999,-73.96884199999998,40.75881,,,-73.977654,40.761106,CASH,4.1,0.0,,0.0,0.0,4.1
45403,46189,1334717,CMT,2009-01-15 12:00:44,2009-01-15 12:05:28,1,0.8999999999999999,-73.793277,40.656707,,,-73.793277,40.656707,Cash,4.9,0.0,,0.0,0.0,4.9
84054,85506,2478795,CMT,2009-01-15 12:00:45,2009-01-15 12:09:24,1,1.0,-73.995576,40.72704,,,-73.98071299999998,40.72153,Cash,6.5,0.0,,0.0,0.0,6.5
412443,419345,12157538,CMT,2009-01-15 12:00:45,2009-01-15 12:12:31,1,3.399999999999999,-73.993381,40.762684,,,-74.01011099999998,40.721018,Credit,10.5,0.0,,1.5,0.0,12.0
304928,310060,8997510,CMT,2009-01-15 12:00:46,2009-01-15 12:18:32,1,3.2,-73.97265,40.755909,,,-74.000439,40.72394,Cash,12.1,0.0,,0.0,0.0,12.1
130799,133013,3865236,DDS,2009-01-15 12:00:46,2009-01-15 12:08:36,1,0.5999999999999999,-73.98007,40.742988,,,-73.98071,40.747885,CASH,4.9,0.0,,0.0,0.0,4.9
456758,464427,13456618,CMT,2009-01-15 12:00:47,2009-01-15 12:14:57,1,1.9,-73.976341,40.756547,,,-73.989253,40.73616,Cash,8.9,0.0,,0.0,0.0,8.9
405608,412406,11959483,CMT,2009-01-15 12:00:47,2009-01-15 12:13:03,1,2.1,-73.979421,40.739861,,,-73.96917899999998,40.76308,Cash,8.9,0.0,,0.0,0.0,8.9
183392,186453,5406943,CMT,2009-01-15 12:00:47,2009-01-15 12:10:19,1,1.6,-73.98983,40.752216,,,-73.97298399999998,40.754999,Cash,7.3,0.0,,0.0,0.0,7.3
438100,445459,12909725,CMT,2009-01-15 12:00:48,2009-01-15 12:15:03,1,4.3,-73.972115,40.745801,,,-74.006831,40.71987,Credit,12.9,0.0,,1.93,0.0,14.83
317347,322684,9359084,CMT,2009-01-15 12:00:48,2009-01-15 12:19:33,1,5.700000000000001,-73.984381,40.769664,,,-74.01428799999998,40.704411,Credit,16.5,0.0,,2.47,0.0,18.97
277968,282642,8201228,CMT,2009-01-15 12:00:49,2009-01-15 12:02:44,1,0.5,-73.969156,40.798214,,,-73.965829,40.805204,Cash,3.7,0.0,,0.0,0.0,3.7
248181,252325,7320564,CMT,2009-01-15 12:00:49,2009-01-15 12:07:14,1,1.1,-73.990877,40.770107,,,-73.98415799999998,40.75991,Cash,5.7,0.0,,0.0,0.0,5.7
23471,23854,688404,CMT,2009-01-15 12:00:49,2009-01-15 12:29:38,1,2.9,-74.000496,40.723794,,,-73.99342,40.738344,Cash,15.3,0.0,,0.0,0.0,15.3
